,neighborhood,post title,URL,price,longitude,latitude
7912, (LOOP / RIVER NORTH),"GREAT LOOP 1 BED / 1 BATH – HWD, GRANITE, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-great-loop-1-bed-1-bath-hwd/7080693056.html,2040,-87.634007,41.884544
7913, (LOOP / RIVER NORTH),"GREAT LOOP CONVERTIBLE – HWD, GRANITE, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-great-loop-convertible-hwd/7080693444.html,1855,-87.634007,41.884544
7914, (SOUTH LOOP),"Cool South Loop convertible LOFT w/balcony, WD, HRWD available now!",https://chicago.craigslist.org/chc/apa/d/chicago-cool-south-loop-convertible/7071379820.html,1735,-87.630899,41.880691
7915, (Chicago),Studio for rent in Downtown Chicago!,https://chicago.craigslist.org/chc/apa/d/chicago-studio-for-rent-in-downtown/7073108034.html,1280,-87.628155,41.882726
7916, (The Loop),"Furnished, Chic Loop 1BR w/ Gym, Pool, W/D, by Theaters",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-chic-loop-1br-gym/7077526071.html,2990,-87.628789,41.884529
7917, (Loop),"Loft 1 bed, W/D In-Unit, exposed brick, Heat INCL",https://chicago.craigslist.org/chc/apa/d/chicago-loft-1-bed-d-in-unit-exposed/7075933959.html,1725,-87.62797,41.883238
7918, (The Loop),"Furnished, Modern 1BR in The Loop w/ Gym, near the Riverwalk",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-modern-1br-in-the/7077516375.html,2790,-87.634246,41.885896
7919, (Loop),Heart of the LOOP! InUnit Laundry! Available NOW!,https://chicago.craigslist.org/chc/apa/d/chicago-heart-of-the-loop-inunit/7079760644.html,1750,-87.627508,41.882966
7920, (Chicago downtown),Fantastic view -1 bedroom 1 bath,https://chicago.craigslist.org/chc/apa/d/chicago-fantastic-view-1-bedroom-1-bath/7067577786.html,2200,-87.629861,41.885977
7921, (The Loop),"Furnished Spacious Loop 1BR w/ Pool, Gym, nr. the L & Riverwalk",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-spacious-loop-1br/7076920420.html,2790,-87.63405,41.886169
7922, (The Loop),"Furnished Urban Loop Studio w/ Pool, Gym, by Financial District",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-urban-loop-studio/7079551189.html,2290,-87.63405,41.886169
7923," (Chicago, IL)","Beautiful studio in the Loop, avail. 3/1/2020",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-studio-in-the-loop/7073703433.html,1400,-87.629796,41.886103
7924, (Chicago),$1675/ 1br - 750ft2 - One Bedroom in the Loop - 6 E Monroe,https://chicago.craigslist.org/chc/apa/d/chicago-br-750ft2-one-bedroom-in-the/7083408879.html,1700,-87.627871,41.880753
7925, (Loop/Millennium Park/Grant Park/Downtown/South Loop),Condo/loft for Rent,https://chicago.craigslist.org/chc/apa/d/condo-loft-for-rent/7077517244.html,1550,-87.627447,41.880881
7926, (Chicago),Fully Furnished - Month to Month - 1 Bedroom at One Eleven,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-month-to-month/7081753464.html,3500,-87.63147,41.887042
7927," (Loop, Michigan Avenue, Maggie Daley Patr)",Loop Convertible - Available NOW! 085,https://chicago.craigslist.org/chc/apa/d/chicago-loop-convertible-available-now/7072525527.html,2269,-87.626347,41.885843
7928," (Loop, Michigan Avenue, Maggie Daley Park)",Loop 1BD/1BA - Available NOW! 085,https://chicago.craigslist.org/chc/apa/d/chicago-loop-1bd-1ba-available-now-085/7072526607.html,2450,-87.626347,41.885843
7929, (The Loop),Furnished Rad Loop 1BR w/ Rooftop + Gym near Millenium Park,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-rad-loop-1br-rooftop/7079614731.html,2690,-87.626714,41.879554
7930, (The Loop),Gorgeous 1 bed/1 bath | Pet Friendly!,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-1-bed-1-bath-pet/7081146779.html,2600,-87.626714,41.879554
7931, (The Loop),"Furnished Cozy Loop 1BR w/ Gym, Pool, W/D, by West Loop & the L",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-cozy-loop-1br-gym/7076844485.html,2790,-87.633778,41.877766
7932, (The Loop),"Furnished Ideal Loop 1BR w/ Gym, Pool, W/D, nr. West Loop & L",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-ideal-loop-1br-gym/7077651420.html,2790,-87.633778,41.877766
7933, (Chicago - The Loop),"Luxury Convertible in the Loop! W/D in-unit, Hardwood, Gym/Pool",https://chicago.craigslist.org/chc/apa/d/chicago-luxury-convertible-in-the-loop/7083330891.html,1944,-87.626052,41.886256
7934, (The Loop),"Furnished Ideal Loop Studio w/ Gym, Roofdeck, by Millennium Park",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-ideal-loop-studio-gym/7076926522.html,1790,-87.625681,41.885867
7935, (The Loop),"Furnished Cosy Loop 1BR w/ Gym, Pool, near Theatre District",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-cosy-loop-1br-gym/7079538318.html,2590,-87.625681,41.885867
7936," (300 N State St, Chicago IL)",Marina City Studio,https://chicago.craigslist.org/chc/apa/d/chicago-marina-city-studio/7080958383.html,1450,-87.628152,41.887732
7937, (River North),Marina Towers Studio downtown Chicago,https://chicago.craigslist.org/chc/apa/d/chicago-marina-towers-studio-downtown/7072253592.html,1400,-87.628326,41.887934
7938, (151 N. Michigan Ave),"Stunning One Bedroom Available April 1st! Pool, Gym, Doorman, Parking",https://chicago.craigslist.org/chc/apa/d/chicago-stunning-one-bedroom-available/7083462514.html,1875,-87.624485,41.884529
7939, (151 N. Michigan Ave),"Amazing, Large Studio on Michigan Ave-Rooftop Deck + Gym + Doorman",https://chicago.craigslist.org/chc/apa/d/chicago-amazing-large-studio-on/7083462877.html,1695,-87.624485,41.884529
7940, (151 N. Michigan Ave),"April 1st Stunning One Bedroom Available on Michigan Ave! Doorman, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-april-1st-stunning-one-bedroom/7083463754.html,1875,-87.624485,41.884529
7941, (151 N. Michigan Ave),"Beautiful, Large Studio on Michigan Ave-Rooftop Deck + Gym + Doorman",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-large-studio-on/7083464747.html,1745,-87.624485,41.884529
7942, (151 N. Michigan Ave),"Gorgeous One Bedroom! Pet-friendly, Parking, Gym, Pool, Sundeck",https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-one-bedroom-pet/7083465549.html,1875,-87.624485,41.884529
7943, (151 N. Michigan Ave),"Beautiful, Large Studio on Michigan Ave-Rooftop Deck + Gym + Doorman",https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-large-studio-on/7083466052.html,1695,-87.624485,41.884529
7944, (151 N. Michigan Ave),"Rarely Available, Beautiful One Bed on Michigan Ave for 4/1! Pool, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-rarely-available-beautiful-one/7083466458.html,1825,-87.624485,41.884529
7945, (151 N. Michigan Ave),"Spacious 1 Bedroom with Amazing Views! 24/7 Doorman, Gym, Rooftop Deck",https://chicago.craigslist.org/chc/apa/d/chicago-spacious-1-bedroom-with-amazing/7083467188.html,1875,-87.624485,41.884529
7946, (151 N. Michigan Ave),"July 1st Beautiful 1BD on Michigan Ave-Close to Lake Shore! Gym, Pool",https://chicago.craigslist.org/chc/apa/d/chicago-july-1st-beautiful-1bd-on/7083467515.html,1825,-87.624485,41.884529
7947, (151 N. Michigan Ave),Michigan Ave Gorgeous 1BD! Complimentary Internet & DirecTV Cable!,https://chicago.craigslist.org/chc/apa/d/chicago-michigan-ave-gorgeous-1bd/7083468238.html,1875,-87.624485,41.884529
7948, (Chicago),Fully furnished condo available in the heart of downtown! Michigan Ave/Upper Ran,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-condo-available/7084784927.html,2650,-87.624485,41.884529
7949, (RIVER NORTH/RIVER WEST/LOOP),"RETREAT TO THIS RIVER NORTH STUDIO – SS, QUARTZ, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-retreat-to-this-river-north/7080696810.html,2087,-87.636493,41.887922
7950, (RIVER EAST),LUXURY DOWNTOWN STUDIO LIVING EXPERIENCE,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-downtown-studio-living/7080478432.html,2250,-87.633752,41.876932
7951," (Loop, Chicago)","1 Bedroom Apartment, 31st Floor, Lake Facing, next to Millennium Park",https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-apartment-31st-floor/7078340163.html,1865,-87.624489,41.885147
7952, (Chicago - Fulton River District),"Alluring Fulton River 1 Bed - in-unit WD, walk-in closet, reno kitchen",https://chicago.craigslist.org/chc/apa/d/chicago-alluring-fulton-river-1-bed-in/7068712935.html,1957,-87.6386,41.8868
7953, (The Loop),"Close-to-everything MVP, Your lifestyle just became effortless",https://chicago.craigslist.org/chc/apa/d/chicago-close-to-everything-mvp-your/7069116505.html,1732,-87.6386,41.8868
7954, (Chicago - West Loop),"Convertible In West Loop, Separate Bedroom, Large Living Room, 90/94!",https://chicago.craigslist.org/chc/apa/d/chicago-convertible-in-west-loop/7069791588.html,1545,-87.640353,41.881822
7955," (201 N Garland Ct, Chicago, IL 60601, USA)","Furnished Airy Loop Studio w/ Gym, Pool, nr. Chicago Riverwalk",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-airy-loop-studio-gym/7076910879.html,2590,-87.624825,41.886229
7956, (Chicago Loop),1Bd Condo for Renting: Available in May,https://chicago.craigslist.org/chc/apa/d/chicago-1bd-condo-for-renting-available/7079497973.html,1900,-87.635182,41.876929
7957, (The Loop),"Furnished Sleek Loop 1BR w/ Gym, Pool, W/D, nr. Millennium Park",https://chicago.craigslist.org/chc/apa/d/chicago-furnished-sleek-loop-1br-gym/7076884130.html,2690,-87.624696,41.886165
7958, (Loop),"DEAL on large LOOP convertible 1 bed w/HRWD, WD, pool, gym, CTA!",https://chicago.craigslist.org/chc/apa/d/chicago-deal-on-large-loop-convertible/7069200450.html,1895,-87.624474,41.885889
7959, (Chicago - Fulton River District),"Ideal Convertible in Fulton River! W/D in-unit, Stainless Steel, Gym!",https://chicago.craigslist.org/chc/apa/d/chicago-ideal-convertible-in-fulton/7081460594.html,1899,-87.639989,41.886624
7960, (Chicago - Fulton River District),"Alluring Fulton River Jr 1 Bed - quick commute to Loop, 90/94, 290",https://chicago.craigslist.org/chc/apa/d/chicago-alluring-fulton-river-jr-1-bed/7081359066.html,2150,-87.639914,41.886736
7961, (Fulton Market),"Great DEAL 1 bed in Fulton Market District w/ WD, HRWD & HUGE closet!",https://chicago.craigslist.org/chc/apa/d/chicago-great-deal-1-bed-in-fulton/7067896592.html,2080,-87.639952,41.886932
7962, (Fulton Market),Large convertible in Fulton Market District w/ WD for April 11th!,https://chicago.craigslist.org/chc/apa/d/chicago-large-convertible-in-fulton/7068122155.html,1825,-87.639952,41.886932
7963, (Fulton Market),Large convertible Fulton Market w/ WD and balcony for March 11th!,https://chicago.craigslist.org/chc/apa/d/chicago-large-convertible-fulton-market/7068173112.html,1870,-87.639952,41.886932
7964, (RIVER NORTH/RIVER WEST/LOOP),"RETREAT TO THIS RIVER NORTH 1 BED / 1 BATH – SS, QUARTZ, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-retreat-to-this-river-north-1/7080696127.html,2509,-87.637701,41.888682
7965, (RIVER NORTH/RIVER WEST/LOOP),"RETREAT TO THIS RIVER NORTH CONVERTIBLE – SS, QUARTZ, W/D",https://chicago.craigslist.org/chc/apa/d/chicago-retreat-to-this-river-north/7080696402.html,2425,-87.637654,41.888797
7966," (River North, Merchandise Mart, East Bank)",Get 1 Month FREE!  River North Studio - Available NOW! 138,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-river-north/7076298861.html,1872,-87.63417,41.890033
7967," (River North, River Walk, Merchandise Mar)",Get 1 Month FREE!  River North - 1BD/1BA - Available NOW! 138,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-river-north/7076299117.html,2372,-87.63417,41.890033
7968, (West Loop_Union Station_Ogilvie Station_Loop_Downtown),Short Term_Washer Dryer_Loop_Furnished,https://chicago.craigslist.org/chc/apa/d/chicago-short-termwasher/7082434324.html,1800,-87.64193,41.881195
7969, (River north),Sunny downtown river view 1 bed available 5/1/20,https://chicago.craigslist.org/chc/apa/d/chicago-sunny-downtown-river-view-1-bed/7084526774.html,1950,-87.626743,41.889449
7970, (Chicago),Fully furnished condo available in the heart of downtown! Michigan Ave/Upper Ran,https://chicago.craigslist.org/chc/apa/d/chicago-fully-furnished-condo-available/7072088459.html,2650,-87.622,41.885
7971, (Chicago),345 N Canal St. Unit #1302,https://chicago.craigslist.org/chc/apa/d/345-canal-st-unit-1302/7077527750.html,2400,-87.640019,41.888065
7972," (West Loop, Fulton Market, Downtown)","New Luxury 1Bedroom in West Loop, Available Now! - EM",https://chicago.craigslist.org/chc/apa/d/chicago-new-luxury-1bedroom-in-west/7069905765.html,2400,-87.642446,41.884595
7973, (Chicago - West Loop),"Best Deal in the West Loop! Jr. 1B/1B  -- HW Floors, New Appliances.",https://chicago.craigslist.org/chc/apa/d/chicago-best-deal-in-the-west-loop-jr/7067933420.html,1640,-87.642652,41.881832
7974, (Chicago - West Loop),"Large West Loop Studio -- Tons of Closet-space, Updated Kitchen",https://chicago.craigslist.org/chc/apa/d/chicago-large-west-loop-studio-tons-of/7069558113.html,1550,-87.642652,41.881832
7975, (West loop),West loop 1 bedroom apartment sublease for June & July!,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-1-bedroom-apartment/7079100539.html,1540,-87.642652,41.881832
7976," (Lakeshore East, Randolph/Columbus, Maggie Daley Park, Millen)",Reno'd Lakeshore East Convertible - Available NOW! 028,https://chicago.craigslist.org/chc/apa/d/chicago-renod-lakeshore-east/7077522185.html,1870,-87.62163,41.8845
7977," (Lakeshore East, Maggie Daley Park, Loop)",Reno'd Lakeshore East Corner 1BD - Avail NOW!  028,https://chicago.craigslist.org/chc/apa/d/chicago-renod-lakeshore-east-corner-1bd/7077522949.html,2310,-87.62163,41.8845
7978, (Chicago - River North),Modern Jr 1 Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-jr-1-bedroom-in-river/7068688016.html,1800,-87.634215,41.890836
7979, (Chicago - River North),Modern One Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-one-bedroom-in-river/7068690671.html,2095,-87.634215,41.890836
7980," (River North, Merchandise Mart, River Walk, Brown Line, Ohio)",Get 1 Month FREE!  Reno'd River North Studio - Available NOW! 021,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renod-river/7071355592.html,1810,-87.634215,41.890836
7981," (River North, Merchandise Mart, Eastbank)",River North Convertible - Available MAY! 021,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-convertible/7071356219.html,2120,-87.634215,41.890836
7982," (River North, Gold Coast, Merchandise Mart, Chicago Brown Lin)",Get 1 Month FREE!  Renovated River North 1BD - Available NOW! 021,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renovated/7071356766.html,2195,-87.634215,41.890836
7983," (River North, Gold Coast, Merchandise Mart, Chicago Brown Lin)",Get 1 Month FREE!  Reno'd River North Corner 1BD - Available NOW! 021,https://chicago.craigslist.org/chc/apa/d/chicago-get-1-month-free-renod-river/7071357710.html,2250,-87.634215,41.890836
7984, (Chicago - River North),Modern One Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-one-bedroom-in-river/7072007665.html,2095,-87.634215,41.890836
7985, (Chicago - River North),Modern Jr 1 Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-jr-1-bedroom-in-river/7072067915.html,1800,-87.634215,41.890836
7986, (Chicago - River North),Modern One Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-one-bedroom-in-river/7073755406.html,2130,-87.634215,41.890836
7987," (River North, Gold Coast, Merchandise Mart, Chicago Brown Lin)",River North Studio - Available NOW! 140,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-studio-available/7073824015.html,1700,-87.634215,41.890836
7988," (River North, Gold Coast, Merchandise Mart, Chicago Brown Lin)",River North Studio - Available NOW! 140,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-studio-available/7073828352.html,2142,-87.634215,41.890836
7989," (River North, Gold Coast, Merchandise Mart, Chicago Brown Lin)",River North 1BD/1BA - Available JUNE! 140,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-1bd-1ba-available/7073829006.html,2271,-87.634215,41.890836
7990," (River North, Merchandise Mart, River Walk, Brown Line, Ohio)",River North Corner 1BD/1BA - Available MAY! 140,https://chicago.craigslist.org/chc/apa/d/chicago-river-north-corner-1bd-1ba/7073829985.html,2566,-87.634215,41.890836
7991, (Chicago - River North),Modern One Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-one-bedroom-in-river/7077603574.html,2136,-87.634215,41.890836
7992, (Chicago - River North),Modern Jr 1 Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-jr-1-bedroom-in-river/7077625578.html,1800,-87.634215,41.890836
7993, (Chicago - River North),"Eco-luxe River North 1 BED+DEN - W/D in unit, Bright, Hardwood, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-eco-luxe-river-north-1-bedden-d/7080635221.html,2250,-87.634215,41.890836
7994, (Chicago - River North),Modern One Bedroom in River North ~ Pool & Gym,https://chicago.craigslist.org/chc/apa/d/chicago-modern-one-bedroom-in-river/7081378495.html,2136,-87.634215,41.890836
7995, (Chicago),PERFECT PLACE IN WALKERS PARADISE  1bd/1bth,https://chicago.craigslist.org/chc/apa/d/chicago-perfect-place-in-walkers/7073427414.html,1995,-87.626752,41.890032
7996, (River North),"Large corner 1br w/fab views! Heat INCL Walk-in Closets! Gym, pool",https://chicago.craigslist.org/chc/apa/d/chicago-large-corner-1br-fab-views-heat/7075927329.html,1715,-87.626752,41.890032
7997, (West Loop),"$1,300/1br in a 2br West Loop apt",https://chicago.craigslist.org/chc/apa/d/chicago-br-in-2br-west-loop-apt/7079529968.html,1300,-87.642306,41.879875
7998, (Chicago),"Gorgeous West Loop condo, 1 bed + Den, 2 bath",https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-west-loop-condo-1-bed/7069789718.html,2200,-87.643,41.8814
7999, (West Loop/Downtown/Fulton Market/Loop),"LUX FINISHES, W/D, HARDWOOD, BALCONY, ROOFTOP POOL, GYM, DOG RUN & SPA",https://chicago.craigslist.org/chc/apa/d/chicago-lux-finishes-d-hardwood-balcony/7070132953.html,1965,-87.643,41.8814
8000, (West Loop),West Loop Apartment Sublet,https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-apartment-sublet/7071761140.html,2000,-87.643,41.8814
8001, (Chicago - Fulton River District),"Don't Miss Out! West Loop 1/1, W/D in Unit, Close to Transportation",https://chicago.craigslist.org/chc/apa/d/chicago-dont-miss-out-west-loop-1-1-d/7072371772.html,1882,-87.643,41.8814
8002, (Chicago - West Loop),"Gorgeous West Loop 1 Bedroom, W/D, Floor to Ceiling Windows, Gym",https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-west-loop-1-bedroom-d/7072375095.html,2406,-87.643,41.8814
8003, (Chicago - West Loop),"West Loop/Union Station. 1Bed. 24Hr.Door Staff, Spacious Unit",https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-union-station-1bed/7073041287.html,1523,-87.643,41.8814
8004, (Chicago - West Loop),"West Loop/Union Station. Jr.1bed. 24hr. Doorstaff, Great Deal/Location",https://chicago.craigslist.org/chc/apa/d/chicago-west-loop-union-station-jr1bed/7078472395.html,1550,-87.643,41.8814
8005, (Chicago - Fulton River District),"Trendy Fulton District 1BD! In unit W/D, Great Location!",https://chicago.craigslist.org/chc/apa/d/chicago-trendy-fulton-district-1bd-in/7078493599.html,1813,-87.643,41.8814
8006, (Chicago - West Loop),Amazing west loop 1 Bed.  Pets OK.  Newly Remolded,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-west-loop-1-bed-pets-ok/7078967334.html,1685,-87.643,41.8814
8007, (Chicago),Large Fresh!! 1BDR Lower Unit w/Carpet! New Listing Renting to own!,https://chicago.craigslist.org/chc/apa/d/chicago-large-fresh-1bdr-lower-unit/7071026343.html,765,-87.6321,41.8829
8008, (chicago-LOOP),"208 Washington-1 Br/1 Ba,SS appl,hdwd,balcony,gas FP,w/d,fab amens",https://chicago.craigslist.org/chc/apa/d/chicago-208-washington-1-br-1-bass/7072954191.html,1725,-87.63389,41.883259
